"Zeit (s) Messreihe #1";"Position (m) Messreihe #1"
4,920;0,5527
4,930;0,5511
4,940;0,5490
4,950;0,5470
4,960;0,5447
4,970;0,5425
4,980;0,5401
4,990;0,5378
5,000;0,5350
5,010;0,5324
5,020;0,5295
5,030;0,5266
5,040;0,5236
5,050;0,5201
5,060;0,5168
5,070;0,5136
5,080;0,5102
5,090;0,5062
5,100;0,5026
5,110;0,4989
5,120;0,4951
5,130;0,4896
5,140;0,4855
5,150;0,4812
5,160;0,4769
5,170;0,4726
5,180;0,4683
5,190;0,4640
5,200;0,4593
5,210;0,4548
5,220;0,4504
5,230;0,4459
5,240;0,4411
5,250;0,4366
5,260;0,4318
5,270;0,4270
5,280;0,4222
5,290;0,4172
5,300;0,4124
5,310;0,4072
5,320;0,4022
5,330;0,3970
5,340;0,3921
5,350;0,3869
5,360;0,3815
5,370;0,3766
5,380;0,3712
5,390;0,3662
5,400;0,3609
5,410;0,3559
5,420;0,3507
5,430;0,3456
5,440;0,3404
5,450;0,3354
5,460;0,3302
5,470;0,3252
5,480;0,3200
5,490;0,3150
5,500;0,3100
5,510;0,3051
5,520;0,3001
5,530;0,2951
5,540;0,2901
5,550;0,2852
5,560;0,2804
5,570;0,2756
5,580;0,2707
5,590;0,2661
5,600;0,2614
5,610;0,2568
5,620;0,2523
5,630;0,2480
5,640;0,2437
5,650;0,2394
5,660;0,2352
5,670;0,2313
5,680;0,2273
5,690;0,2235
5,700;0,2197
5,710;0,2159
5,720;0,2123
5,730;0,2088
5,740;0,2054
5,750;0,2021
5,760;0,1988
5,770;0,1956
5,780;0,1926
5,790;0,1897
5,800;0,1868
5,810;0,1840
5,820;0,1814
5,830;0,1788
5,840;0,1764
5,850;0,1742
5,860;0,1721
5,870;0,1702
5,880;0,1683
5,890;0,1666
5,900;0,1650
5,910;0,1636
5,920;0,1622
5,930;0,1612
5,940;0,1602
5,950;0,1591
5,960;0,1584
5,970;0,1579
5,980;0,1572
5,990;0,1567
6,000;0,1564
6,010;0,1562
6,020;0,1562
6,030;0,1562
6,040;0,1563
6,050;0,1567
6,060;0,1573
6,070;0,1580
6,080;0,1586
6,090;0,1592
6,100;0,1604
6,110;0,1620
6,120;0,1626
6,130;0,1647
6,140;0,1657
6,150;0,1678
6,160;0,1690
6,170;0,1712
6,180;0,1731
6,190;0,1749
6,200;0,1779
6,210;0,1802
6,220;0,1818
6,230;0,1846
6,240;0,1874
6,250;0,1926
6,260;0,1927
6,270;0,1954
6,280;0,1981
6,290;0,1989
6,300;0,2012
6,310;0,2046
6,320;0,2054
6,330;0,2084
6,340;0,2119
6,350;0,2123
6,360;0,2201
6,370;0,2233
6,380;0,2276
6,390;0,2315
6,400;0,2360
6,410;0,2436
6,420;0,2450
6,430;0,2516
6,440;0,2538
6,450;0,2616
6,460;0,2660
6,470;0,2714
6,480;0,2763
6,490;0,2798
6,500;0,2849
6,510;0,2929
6,520;0,2945
6,530;0,3025
6,540;0,3043
6,550;0,3124
6,560;0,3176
6,570;0,3225
6,580;0,3279
6,590;0,3300
6,600;0,3378
6,610;0,3430
6,620;0,3483
6,630;0,3533
6,640;0,3586
6,650;0,3638
6,660;0,3689
6,670;0,3741
6,680;0,3790
6,690;0,3842
6,700;0,3892
6,710;0,3943
6,720;0,3993
6,730;0,4041
6,740;0,4091
6,750;0,4141
6,760;0,4189
6,770;0,4237
6,780;0,4286
6,790;0,4332
6,800;0,4380
6,810;0,4426
6,820;0,4473
6,830;0,4519
6,840;0,4564
6,850;0,4609
6,860;0,4655
6,870;0,4700
6,880;0,4743
6,890;0,4785
6,900;0,4824
6,910;0,4863
6,920;0,4922
6,930;0,4961
6,940;0,5003
6,950;0,5041
6,960;0,5076
6,970;0,5109
6,980;0,5141
6,990;0,5176
7,000;0,5209
7,010;0,5238
7,020;0,5267
7,030;0,5297
7,040;0,5324
7,050;0,5352
7,060;0,5378
7,070;0,5402
7,080;0,5427
7,090;0,5449
7,100;0,5470
7,110;0,5491
7,120;0,5510
7,130;0,5527
7,140;0,5545
7,150;0,5559
7,160;0,5572
7,170;0,5587
7,180;0,5595
7,190;0,5606
7,200;0,5616
7,210;0,5624
7,220;0,5627
7,230;0,5631
7,240;0,5634
7,250;0,5636
7,260;0,5636
7,270;0,5637
7,280;0,5635
7,290;0,5634
7,300;0,5629
7,310;0,5624
7,320;0,5619
7,330;0,5611
7,340;0,5600
7,350;0,5592
7,360;0,5580
7,370;0,5566
7,380;0,5553
7,390;0,5536
7,400;0,5519
7,410;0,5500
7,420;0,5480
7,430;0,5460
7,440;0,5433
7,450;0,5415
7,460;0,5391
7,470;0,5366
7,480;0,5338
7,490;0,5310
7,500;0,5283
7,510;0,5254
7,520;0,5224
7,530;0,5189
7,540;0,5157
7,550;0,5120
7,560;0,5091
7,570;0,5059
7,580;0,5023
7,590;0,4987
7,600;0,4947
7,610;0,4909
7,620;0,4846
7,630;0,4804
7,640;0,4765
7,650;0,4724
7,660;0,4678
7,670;0,4633
7,680;0,4590
7,690;0,4543
7,700;0,4497
7,710;0,4452
7,720;0,4404
7,730;0,4359
7,740;0,4311
7,750;0,4263
7,760;0,4215
7,770;0,4167
7,780;0,4118
7,790;0,4068
7,800;0,4021
7,810;0,3968
7,820;0,3921
7,830;0,3869
7,840;0,3819
7,850;0,3767
7,860;0,3717
7,870;0,3666
7,880;0,3614
7,890;0,3562
7,900;0,3513
7,910;0,3459
7,920;0,3412
7,930;0,3327
7,940;0,3308
7,950;0,3227
7,960;0,3207
7,970;0,3125
7,980;0,3071
7,990;0,3026
8,000;0,2980
8,010;0,2930
8,020;0,2879
8,030;0,2800
8,040;0,2785
8,050;0,2735
8,060;0,2664
8,070;0,2652
8,080;0,2566
8,090;0,2524
8,100;0,2491
8,110;0,2406
8,120;0,2383
8,130;0,2345
8,140;0,2282
8,150;0,2244
8,160;0,2201
8,170;0,2149
8,180;0,2112
8,190;0,2111
8,200;0,2077
8,210;0,2066
8,220;0,2064
8,230;0,2035
8,240;0,1993
8,250;0,1976
8,260;0,1947
8,270;0,1918
8,280;0,1888
8,290;0,1895
8,300;0,1845
8,310;0,1816
8,320;0,1791
8,330;0,1793
8,340;0,1748
8,350;0,1729
8,360;0,1714
8,370;0,1691
8,380;0,1678
8,390;0,1658
8,400;0,1650
8,410;0,1631
8,420;0,1621
8,430;0,1610
8,440;0,1598
8,450;0,1591
8,460;0,1586
8,470;0,1583
8,480;0,1579
8,490;0,1576
8,500;0,1574
8,510;0,1574
8,520;0,1575
8,530;0,1577
8,540;0,1580
8,550;0,1586
8,560;0,1591
8,570;0,1599
8,580;0,1610
8,590;0,1618
8,600;0,1628
8,610;0,1642
8,620;0,1654
8,630;0,1669
8,640;0,1685
8,650;0,1704
8,660;0,1722
8,670;0,1743
8,680;0,1765
8,690;0,1788
8,700;0,1812
8,710;0,1837
8,720;0,1865
8,730;0,1892
8,740;0,1920
8,750;0,1950
8,760;0,1981
8,770;0,2014
8,780;0,2043
8,790;0,2075
8,800;0,2113
8,810;0,2148
8,820;0,2186
8,830;0,2221
8,840;0,2261
8,850;0,2301
8,860;0,2326
8,870;0,2346
8,880;0,2421
8,890;0,2464
8,900;0,2477
8,910;0,2526
8,920;0,2559
8,930;0,2618
8,940;0,2636
8,950;0,2643
8,960;0,2711
8,970;0,2829
8,980;0,2850
8,990;0,2862
9,000;0,2931
9,010;0,2964
9,020;0,3042
9,030;0,3065
9,040;0,3144
9,050;0,3212
9,060;0,3220
9,070;0,3300
9,080;0,3322
9,090;0,3403
9,100;0,3466
9,110;0,3497
9,120;0,3584
9,130;0,3604
9,140;0,3686
9,150;0,3709
9,160;0,3789
9,170;0,3821
9,180;0,3890
9,190;0,3938
9,200;0,3991
9,210;0,4041
9,220;0,4091
9,230;0,4139
9,240;0,4187
9,250;0,4237
9,260;0,4286
9,270;0,4332
9,280;0,4380
9,290;0,4427
9,300;0,4471
9,310;0,4516
9,320;0,4563
9,330;0,4605
9,340;0,4650
9,350;0,4693
9,360;0,4734
9,370;0,4778
9,380;0,4819
9,390;0,4860
9,400;0,4900
9,410;0,4937
9,420;0,4993
9,430;0,5031
9,440;0,5069
9,450;0,5101
9,460;0,5138
9,470;0,5173
9,480;0,5203
9,490;0,5235
9,500;0,5264
9,510;0,5292
9,520;0,5319
9,530;0,5347
9,540;0,5371
9,550;0,5396
9,560;0,5418
9,570;0,5441
9,580;0,5461
9,590;0,5482
9,600;0,5500
9,610;0,5517
9,620;0,5534
9,630;0,5550
9,640;0,5564
9,650;0,5576
9,660;0,5588
9,670;0,5599
9,680;0,5608
9,690;0,5616
9,700;0,5624
9,710;0,5627
9,720;0,5631
9,730;0,5633
9,740;0,5633
9,750;0,5633
9,760;0,5632
9,770;0,5629
9,780;0,5624
9,790;0,5617
9,800;0,5610
9,810;0,5602
9,820;0,5594
9,830;0,5582
9,840;0,5570
9,850;0,5558
9,860;0,5542
9,870;0,5529
9,880;0,5512
9,890;0,5495
9,900;0,5474
9,910;0,5456
9,920;0,5434
9,930;0,5411
9,940;0,5387
9,950;0,5364
9,960;0,5336
9,970;0,5309
9,980;0,5282
9,990;0,5250
10,000;0,5222
10,010;0,5189
10,020;0,5158
10,030;0,5126
10,040;0,5091
10,050;0,5057
10,060;0,5023
10,070;0,4986
10,080;0,4942
10,090;0,4905
10,100;0,4844
10,110;0,4806
10,120;0,4765
10,130;0,4722
10,140;0,4681
10,150;0,4636
10,160;0,4591
10,170;0,4547
10,180;0,4500
10,190;0,4454
10,200;0,4408
10,210;0,4359
10,220;0,4311
10,230;0,4263
10,240;0,4215
10,250;0,4165
10,260;0,4115
10,270;0,4065
10,280;0,4019
10,290;0,3946
10,300;0,3922
10,310;0,3803
10,320;0,3818
10,330;0,3702
10,340;0,3688
10,350;0,3600
10,360;0,3554
10,370;0,3455
10,380;0,3448
10,390;0,3357
10,400;0,3347
10,410;0,3259
10,420;0,3190
10,430;0,3122
10,440;0,3100
10,450;0,3049
10,460;0,3014
10,470;0,2949
10,480;0,2939
10,490;0,2857
10,500;0,2811
10,510;0,2789
10,520;0,2714
10,530;0,2693
10,540;0,2652
10,550;0,2604
10,560;0,2586
10,570;0,2545
10,580;0,2530
10,590;0,2492
10,600;0,2414
10,610;0,2407
10,620;0,2366
10,630;0,2325
10,640;0,2285
10,650;0,2245
10,660;0,2206
10,670;0,2171
10,680;0,2135
10,690;0,2099
10,700;0,2064
10,710;0,2030
10,720;0,1997
10,730;0,1966
10,740;0,1937
10,750;0,1907
10,760;0,1878
10,770;0,1850
10,780;0,1826
10,790;0,1802
10,800;0,1780
10,810;0,1757
10,820;0,1736
10,830;0,1718
10,840;0,1698
10,850;0,1681
10,860;0,1666
10,870;0,1652
10,880;0,1638
10,890;0,1624
10,900;0,1614
10,910;0,1604
10,920;0,1593
10,930;0,1586
10,940;0,1579
10,950;0,1576
10,960;0,1570
10,970;0,1569
10,980;0,1567
10,990;0,1569
11,000;0,1570
11,010;0,1574
11,020;0,1579
11,030;0,1584
11,040;0,1591
11,050;0,1601
11,060;0,1611
11,070;0,1621
11,080;0,1633
11,090;0,1647
11,100;0,1662
11,110;0,1678
11,120;0,1695
11,130;0,1712
11,140;0,1733
11,150;0,1752
11,160;0,1774
11,170;0,1796
11,180;0,1818
11,190;0,1844
11,200;0,1868
11,210;0,1899
11,220;0,1926
11,230;0,1957
11,240;0,1963
11,250;0,1991
11,260;0,2028
11,270;0,2084
11,280;0,2120
11,290;0,2156
11,300;0,2172
11,310;0,2234
11,320;0,2239
11,330;0,2300
11,340;0,2354
11,350;0,2355
11,360;0,2434
11,370;0,2477
11,380;0,2518
11,390;0,2563
11,400;0,2606
11,410;0,2652
11,420;0,2697
11,430;0,2743
11,440;0,2789
11,450;0,2837
11,460;0,2886
11,470;0,2934
11,480;0,2983
11,490;0,3033
11,500;0,3083
11,510;0,3133
11,520;0,3184
11,530;0,3234
11,540;0,3285
11,550;0,3337
11,560;0,3387
11,570;0,3438
11,580;0,3490
11,590;0,3540
11,600;0,3591
11,610;0,3641
11,620;0,3693
11,630;0,3742
11,640;0,3794
11,650;0,3844
11,660;0,3895
11,670;0,3945
11,680;0,3995
11,690;0,4045
11,700;0,4093
11,710;0,4145
11,720;0,4193
11,730;0,4241
11,740;0,4289
11,750;0,4337
11,760;0,4385
11,770;0,4432
11,780;0,4478
11,790;0,4525
11,800;0,4569
11,810;0,4614
11,820;0,4657
11,830;0,4700
11,840;0,4743
11,850;0,4786
11,860;0,4830
11,870;0,4866
11,880;0,4915
11,890;0,4960
11,900;0,5000
11,910;0,5038
11,920;0,5074
11,930;0,5107
11,940;0,5140
11,950;0,5173
11,960;0,5203
11,970;0,5235
11,980;0,5264
11,990;0,5293
12,000;0,5321
12,010;0,5347
12,020;0,5373
12,030;0,5397
12,040;0,5420
12,050;0,5442
12,060;0,5463
12,070;0,5482
12,080;0,5500
12,090;0,5517
12,100;0,5531
12,110;0,5547
12,120;0,5561
12,130;0,5571
12,140;0,5581
12,150;0,5592
12,160;0,5599
12,170;0,5606
12,180;0,5613
12,190;0,5619
12,200;0,5622
12,210;0,5626
12,220;0,5626
12,230;0,5627
12,240;0,5623
12,250;0,5622
12,260;0,5617
12,270;0,5610
12,280;0,5602
12,290;0,5593
12,300;0,5583
12,310;0,5571
12,320;0,5560
12,330;0,5546
12,340;0,5531
12,350;0,5516
12,360;0,5497
12,370;0,5478
12,380;0,5459
12,390;0,5439
12,400;0,5416
12,410;0,5394
12,420;0,5370
12,430;0,5345
12,440;0,5319
12,450;0,5292
12,460;0,5264
12,470;0,5236
12,480;0,5201
12,490;0,5170
12,500;0,5137
12,510;0,5105
12,520;0,5069
12,530;0,5019
12,540;0,4998
12,550;0,4953
12,560;0,4909
12,570;0,4870
12,580;0,4827
12,590;0,4786
12,600;0,4743
12,610;0,4700
12,620;0,4657
12,630;0,4614
12,640;0,4569
12,650;0,4526
12,660;0,4481
12,670;0,4435
12,680;0,4390
12,690;0,4344
12,700;0,4297
12,710;0,4249
12,720;0,4201
12,730;0,4153
12,740;0,4103
12,750;0,4055
12,760;0,4005
12,770;0,3955
12,780;0,3905
12,790;0,3855
12,800;0,3803
12,810;0,3754
12,820;0,3702
12,830;0,3650
12,840;0,3600
12,850;0,3548
12,860;0,3499
12,870;0,3447
12,880;0,3397
12,890;0,3347
12,900;0,3297
12,910;0,3247
12,920;0,3197
12,930;0,3147
12,940;0,3097
12,950;0,3049
12,960;0,3001
12,970;0,2926
12,980;0,2900
12,990;0,2855
13,000;0,2787
13,010;0,2759
13,020;0,2693
13,030;0,2633
13,040;0,2620
13,050;0,2577
13,060;0,2502
13,070;0,2461
13,080;0,2420
13,090;0,2373
13,100;0,2304
13,110;0,2261
13,120;0,2219
13,130;0,2221
13,140;0,2182
13,150;0,2140
13,160;0,2107
13,170;0,2072
13,180;0,2051
13,190;0,2035
13,200;0,2002
13,210;0,1969
13,220;0,1940
13,230;0,1914
13,240;0,1887
13,250;0,1861
13,260;0,1835
13,270;0,1809
13,280;0,1787
13,290;0,1764
13,300;0,1743
13,310;0,1724
13,320;0,1705
13,330;0,1688
13,340;0,1673
13,350;0,1659
13,360;0,1647
13,370;0,1634
13,380;0,1624
13,390;0,1615
13,400;0,1607
13,410;0,1600
13,420;0,1595
13,430;0,1589
13,440;0,1586
13,450;0,1584
13,460;0,1584
13,470;0,1584
13,480;0,1586
13,490;0,1589
13,500;0,1594
13,510;0,1599
13,520;0,1608
13,530;0,1616
13,540;0,1625
13,550;0,1639
13,560;0,1651
13,570;0,1662
13,580;0,1680
13,590;0,1695
13,600;0,1714
13,610;0,1733
13,620;0,1752
13,630;0,1774
13,640;0,1798
13,650;0,1818
13,660;0,1844
13,670;0,1872
13,680;0,1898
13,690;0,1921
13,700;0,1951
13,710;0,1978
13,720;0,1985
13,730;0,2008
13,740;0,2023
13,750;0,2048
13,760;0,2061
13,770;0,2088
13,780;0,2121
13,790;0,2149
13,800;0,2192
13,810;0,2230
13,820;0,2272
13,830;0,2330
13,840;0,2362
13,850;0,2400
13,860;0,2470
13,870;0,2512
13,880;0,2572
13,890;0,2628
13,900;0,2681
13,910;0,2705
13,920;0,2753
13,930;0,2826
13,940;0,2894
13,950;0,2922
13,960;0,2964
13,970;0,3017
13,980;0,3097
13,990;0,3146
14,000;0,3185
14,010;0,3244
14,020;0,3294
14,030;0,3346
14,040;0,3395
14,050;0,3447
14,060;0,3497
14,070;0,3548
14,080;0,3598
14,090;0,3650
14,100;0,3699
14,110;0,3751
14,120;0,3801
14,130;0,3853
14,140;0,3900
14,150;0,3950
14,160;0,4000
14,170;0,4048
14,180;0,4096
14,190;0,4146
14,200;0,4193
14,210;0,4239
14,220;0,4287
14,230;0,4334
14,240;0,4380
14,250;0,4426
14,260;0,4473
14,270;0,4518
14,280;0,4562
14,290;0,4607
14,300;0,4650
14,310;0,4691
14,320;0,4734
14,330;0,4777
14,340;0,4827
14,350;0,4859
14,360;0,4897
14,370;0,4933
14,380;0,4970
14,390;0,5002
14,400;0,5037
14,410;0,5080
14,420;0,5122
14,430;0,5155
14,440;0,5186
14,450;0,5217
14,460;0,5250
14,470;0,5278
14,480;0,5304
14,490;0,5330
14,500;0,5356
14,510;0,5380
14,520;0,5402
14,530;0,5425
14,540;0,5446
14,550;0,5465
14,560;0,5484
14,570;0,5500
14,580;0,5517
14,590;0,5531
14,600;0,5545
14,610;0,5558
14,620;0,5566
14,630;0,5577
14,640;0,5585
14,650;0,5593
14,660;0,5596
14,670;0,5600
14,680;0,5603
14,690;0,5605
14,700;0,5605
14,710;0,5606
14,720;0,5602
14,730;0,5601
14,740;0,5596
14,750;0,5591
14,760;0,5585
14,770;0,5576
14,780;0,5568
14,790;0,5558
14,800;0,5544
14,810;0,5532
14,820;0,5517
14,830;0,5502
14,840;0,5485
14,850;0,5466
14,860;0,5447
14,870;0,5427
14,880;0,5405
14,890;0,5380
14,900;0,5356
14,910;0,5333
14,920;0,5305
14,930;0,5280
14,940;0,5250
14,950;0,5221
14,960;0,5192
14,970;0,5162
14,980;0,5127
14,990;0,5093
15,000;0,5057
15,010;0,5022
15,020;0,4988
15,030;0,4952
15,040;0,4917
15,050;0,4860
15,060;0,4816
15,070;0,4777
15,080;0,4736
15,090;0,4695
15,100;0,4652
15,110;0,4607
15,120;0,4562
15,130;0,4519
15,140;0,4475
15,150;0,4428
15,160;0,4384
15,170;0,4335
15,180;0,4289
15,190;0,4242
15,200;0,4194
15,210;0,4146
15,220;0,4098
15,230;0,4050
15,240;0,3999
15,250;0,3951
15,260;0,3901
15,270;0,3853
15,280;0,3802
15,290;0,3752
15,300;0,3702
15,310;0,3652
15,320;0,3600
15,330;0,3550
15,340;0,3498
15,350;0,3449
15,360;0,3397
15,370;0,3344
15,380;0,3297
15,390;0,3183
15,400;0,3197
15,410;0,3150
15,420;0,3068
15,430;0,3017
15,440;0,2979
15,450;0,2919
15,460;0,2872
15,470;0,2814
